ArticleID,Source,race,race_w2v,cigarillos,cigarillos_w2v,youth,youth_w2v,egal_w2v,ind_w2v,protest,riot,michael_brown,dead_blacks,n_words
globe7,BostonGlobe,5.0,0.140757268866,0.0,0.0495436337918,0.0,0.095429811967,0.135593671448,0.146997754677,2,0,1,0,3099
globe8,BostonGlobe,3.0,0.125595718521,0.0,0.0618700368923,0.0,0.0950592199074,0.092739398496,0.105135234564,3,1,3,0,1078
globe9,BostonGlobe,4.0,0.140039360122,0.0,0.0523984211269,0.0,0.098718572131,0.125351801117,0.142825524646,9,1,1,0,999
globe10,BostonGlobe,1.0,0.12169056145,0.0,0.0551576024472,0.0,0.096572745488,0.0975329359686,0.110374877659,3,0,2,0,789
globe11,BostonGlobe,32.0,0.155674078026,0.0,0.056004182275,0.0,0.111724557399,0.118229965423,0.12859974824,4,1,2,0,1927
globe12,BostonGlobe,3.0,0.138593976599,0.0,0.043834288887,0.0,0.105113427195,0.117541474247,0.130056698765,1,0,1,0,981
globe13,BostonGlobe,19.0,0.153467011711,0.0,0.0542910766048,0.0,0.110367217682,0.112427957251,0.120452389252,0,0,1,0,1119
globe14,BostonGlobe,3.0,0.128146045555,0.0,0.0526130356221,0.0,0.0966418050541,0.0959513985241,0.104817085792,3,0,1,0,1005
bus1,BusinessInsider,3.0,0.132074351503,0.0,0.0557687055533,0.0,0.102694484711,0.0971373816923,0.106100905949,0,0,1,0,402
bus2,BusinessInsider,0.0,0.116621997757,0.0,0.0655227333615,0.0,0.0926101621039,0.0780759179809,0.0922461093556,1,1,1,0,306
bus3,BusinessInsider,5.0,0.109897483202,0.0,0.0482155370275,0.0,0.085639763768,0.0966956143374,0.108200319643,1,0,1,0,783
bus4,BusinessInsider,1.0,0.121959039278,0.0,0.0583557811653,0.0,0.0945139284921,0.0881451553655,0.0939976703793,3,2,1,0,239
bus5,BusinessInsider,2.0,0.136052556455,0.0,0.0670590135946,0.0,0.0940306942947,0.102820656156,0.124669313245,0,0,2,0,342
bus6,BusinessInsider,8.0,0.135941584409,0.0,0.0494229287199,0.0,0.10469747144,0.0974392871074,0.108674493281,7,1,2,0,704
bus7,BusinessInsider,0.0,0.129050511786,0.0,0.0518932952074,0.0,0.100715187638,0.0986747196687,0.110495058544,1,1,1,0,326
bus8,BusinessInsider,1.0,0.127978276702,0.0,0.0604334996999,0.0,0.0947652151343,0.114076265739,0.12728506658,4,0,1,0,696
bus9,BusinessInsider,0.0,0.137614026529,0.0,0.0475530783034,0.0,0.100768328654,0.10738030953,0.123728189044,1,1,2,0,271
bus10,BusinessInsider,2.0,0.109012483058,0.0,0.0470569773416,0.0,0.0910935831738,0.0997233392719,0.100668204088,1,0,1,0,529
bus11,BusinessInsider,10.0,0.147263062385,0.0,0.0517801930187,0.0,0.100760464293,0.103460007168,0.109971270959,2,1,2,1,944
bus12,BusinessInsider,9.0,0.134423226475,0.0,0.0541471537916,0.0,0.0967532639586,0.0972210893268,0.104525666793,8,2,3,0,974
bus13,BusinessInsider,3.0,0.13135769958,0.0,0.069922962216,0.0,0.110772256165,0.104725428606,0.115499020094,3,0,2,0,844
bus14,BusinessInsider,1.0,0.125757138632,0.0,0.0641345785953,0.0,0.0964498850985,0.0950687300381,0.105053921366,1,1,1,0,705
bus15,BusinessInsider,2.0,0.121014574353,0.0,0.0354547780753,0.0,0.0954512612066,0.111348785974,0.126791921301,9,0,2,0,617
bus16,BusinessInsider,3.0,0.142613887657,0.0,0.0526311864009,0.0,0.0999256799772,0.139622670686,0.155782733929,0,2,1,0,834
bus17,BusinessInsider,3.0,0.107761487116,0.0,0.0457022428785,0.0,0.0881138814299,0.0829445011732,0.0922164206351,0,0,1,0,205
bus18,BusinessInsider,2.0,0.119781631702,0.0,0.0545450184559,0.0,0.0976841215915,0.103010860522,0.112466927035,2,0,1,0,1470
bus19,BusinessInsider,3.0,0.119056887576,0.0,0.0524136570625,0.0,0.0884510182047,0.098481412933,0.109917788703,9,0,1,0,777
bus20,BusinessInsider,0.0,0.11759931462,0.0,0.0462113428669,0.0,0.0990113371757,0.0899579973359,0.0993921068805,6,1,1,0,366
bus21,BusinessInsider,0.0,0.120564819598,0.0,0.0484420054529,0.0,0.0953276404226,0.103423587145,0.122461185587,4,0,1,0,459
bus22,BusinessInsider,3.0,0.121882671885,0.0,0.0572551069284,0.0,0.0896315645323,0.100093462126,0.110111501497,3,0,1,0,307
bus23,BusinessInsider,1.0,0.126621285813,0.0,0.0371034050339,0.0,0.0903404201964,0.110543199771,0.116475281923,4,0,1,0,344
bus24,BusinessInsider,0.0,0.127956472909,0.0,0.0630659755962,0.0,0.0988597553786,0.0914259681084,0.102443926929,2,0,1,0,121
bus25,BusinessInsider,6.0,0.119313549622,0.0,0.0574042082886,0.0,0.0888665356509,0.101851732998,0.112044194377,4,0,1,0,873
bus26,BusinessInsider,1.0,0.130700260113,0.0,0.065374399461,0.0,0.0978115410524,0.122223060552,0.148630980598,2,2,1,0,681
bus27,BusinessInsider,0.0,0.131580429439,0.0,0.0426177765868,0.0,0.0976661187729,0.126817342178,0.133092209689,6,0,1,0,370
bus28,BusinessInsider,0.0,0.117488954083,0.0,0.0390424331157,0.0,0.0896036911786,0.0944485968266,0.10952810403,2,0,2,0,309
bus29,BusinessInsider,5.0,0.135329994272,0.0,0.0538750164807,0.0,0.0962646104147,0.111659497403,0.121731493506,7,2,1,0,735
bus30,BusinessInsider,2.0,0.143763677223,0.0,0.0519667482928,0.0,0.0977613433964,0.130633130369,0.135878760325,2,0,1,0,305
bus31,BusinessInsider,6.0,0.136827857615,0.0,0.0584244547836,0.0,0.104607209982,0.111625557993,0.121055253824,2,0,2,0,522
bus32,BusinessInsider,0.0,0.122318218955,0.0,0.0523819708733,0.0,0.0915072496214,0.10392004619,0.115765356776,1,0,1,0,308
bus33,BusinessInsider,4.0,0.1279212129,0.0,0.0336277716049,0.0,0.0935404518556,0.113183367191,0.119741726491,2,0,2,0,722
bus34,BusinessInsider,0.0,0.120689511944,0.0,0.0506547728935,0.0,0.0920900293916,0.0931383094873,0.104648561646,3,0,1,0,374
bus35,BusinessInsider,1.0,0.126800262708,0.0,0.0365579264587,0.0,0.092046662975,0.102467427386,0.107377493016,5,1,1,0,431
bus36,BusinessInsider,4.0,0.125187278311,0.0,0.0376514193696,0.0,0.0968738008331,0.112845044476,0.120431174426,3,0,1,0,1207
bus37,BusinessInsider,1.0,0.136137784387,0.0,0.0375681996071,0.0,0.0886024351674,0.125882659383,0.132385646791,3,0,1,0,202
bus38,BusinessInsider,1.0,0.125523917009,0.0,0.0396793376463,0.0,0.0899968318516,0.111920330313,0.124630315008,1,0,1,0,530
bus39,BusinessInsider,1.0,0.125376724105,0.0,0.0576509096227,0.0,0.0891027271868,0.103263834604,0.109752871128,5,0,1,0,339
bus40,BusinessInsider,0.0,0.137414487747,0.0,0.0450109420955,0.0,0.093571030207,0.124933354078,0.129780727188,0,0,2,0,306
bus41,BusinessInsider,6.0,0.131830884932,0.0,0.0526317225318,0.0,0.0910840141775,0.105766761245,0.11537542806,9,2,1,0,942
bus42,BusinessInsider,6.0,0.132495341616,0.0,0.0525894976617,0.0,0.0918470953341,0.107459122825,0.116393242368,9,2,1,0,1019
bus43,BusinessInsider,4.0,0.12517076088,0.0,0.0502178285542,0.0,0.0981149248123,0.0904357675154,0.101156435506,7,2,2,0,529
bus44,BusinessInsider,0.0,0.120464837242,0.0,0.0410855728122,0.0,0.0909064161176,0.0924986006335,0.0970192492164,3,0,1,0,241
bus45,BusinessInsider,1.0,0.125904782537,0.0,0.0469754756139,0.0,0.092525716251,0.0969287806618,0.103583156862,4,2,4,0,732
bus46,BusinessInsider,1.0,0.128922487685,0.0,0.0431876875206,0.0,0.0932984117075,0.104976810841,0.114237949568,3,2,3,0,420
bus47,BusinessInsider,1.0,0.127022189333,0.0,0.0550560736096,0.0,0.0963276925614,0.0966471428141,0.100771680638,2,1,0,0,403
bus48,BusinessInsider,4.0,0.129881598333,0.0,0.0377272559887,0.0,0.0987937293905,0.118621672755,0.141928903764,0,0,1,0,474
bus49,BusinessInsider,8.0,0.163782068365,0.0,0.0578574545457,0.0,0.106587094023,0.103817138409,0.108124237264,2,1,2,0,317
bus50,BusinessInsider,1.0,0.115779025914,0.0,0.0585242733853,0.0,0.0877189571856,0.0985286460921,0.106136114352,0,0,1,0,156
bus51,BusinessInsider,3.0,0.129430950507,0.0,0.0628105688418,0.0,0.0959553274346,0.0932567769881,0.107830540546,0,0,1,0,527
bus52,BusinessInsider,5.0,0.133361021228,0.0,0.0483245982449,0.0,0.104284371159,0.130759741519,0.143582472045,0,0,2,0,1361
bus53,BusinessInsider,15.0,0.156508114112,0.0,0.0574903087868,0.0,0.100957514845,0.129054643134,0.137549975214,0,0,0,0,926
bus54,BusinessInsider,3.0,0.123141854803,0.0,0.0522683583294,0.0,0.0900025222929,0.0947760286593,0.105274917432,5,2,1,0,855
bus55,BusinessInsider,2.0,0.131896000043,0.0,0.054070086153,0.0,0.101436471952,0.0986294620692,0.107053845257,5,1,1,0,460
bus56,BusinessInsider,49.0,0.149380878774,0.0,0.0643788127647,0.0,0.106490328045,0.127879259627,0.144488117442,1,1,3,3,3648
bus57,BusinessInsider,1.0,0.121381631461,0.0,0.0551754437915,0.0,0.0952337180225,0.106434318157,0.114960988161,11,2,1,0,1124
bus58,BusinessInsider,7.0,0.128046168274,0.0,0.061119747621,0.0,0.0937853748175,0.105607731091,0.118639507161,19,1,0,0,1061
bus59,BusinessInsider,1.0,0.107822801203,0.0,0.0514137199919,0.0,0.0967094480729,0.0928257213444,0.109456955248,3,0,1,0,203
bus60,BusinessInsider,1.0,0.113585844839,0.0,0.0399996147107,0.0,0.0939998955736,0.089843349358,0.0979489011499,1,0,1,0,260
bus61,BusinessInsider,1.0,0.137628965483,0.0,0.0530893280781,0.0,0.101931179408,0.125713444923,0.140146683142,3,0,2,0,401
bus62,BusinessInsider,2.0,0.116305309165,0.0,0.0473817217188,0.0,0.0913590437348,0.0982577586456,0.107001320562,5,0,1,0,695
bus63,BusinessInsider,1.0,0.111544692143,0.0,0.0479983971514,0.0,0.0905310554633,0.100055893748,0.107055076121,0,1,1,0,587
bus64,BusinessInsider,2.0,0.122713576596,0.0,0.0508305579744,0.0,0.0964461338042,0.101044346621,0.109015646073,0,0,1,0,515
bus65,BusinessInsider,9.0,0.136524145639,0.0,0.0520645854348,0.0,0.0920174017306,0.139053275807,0.14514241179,1,2,2,0,891
bus66,BusinessInsider,2.0,0.126276709422,0.0,0.0529961295501,0.0,0.102052571418,0.109579848382,0.130121166864,1,1,1,0,629
bus67,BusinessInsider,0.0,0.116079316628,0.0,0.0466884333989,0.0,0.0975580485222,0.103236732959,0.120514650601,1,1,1,0,364
bus68,BusinessInsider,1.0,0.123222790233,0.0,0.0565518811215,0.0,0.100334018195,0.110914942388,0.124870864748,1,1,1,0,478
bus69,BusinessInsider,1.0,0.117764489268,0.0,0.0393173036321,0.0,0.0938113647656,0.0984386381783,0.106755261151,5,0,2,0,532
bus70,BusinessInsider,0.0,0.096084557907,0.0,0.0327950577846,0.0,0.086640056321,0.0879468034287,0.0919020245844,1,0,1,0,240
bus71,BusinessInsider,3.0,0.120981569483,0.0,0.0490184605865,0.0,0.0956577720809,0.0990061870945,0.107493171801,4,1,1,0,559
bus72,BusinessInsider,0.0,0.123242786474,0.0,0.0369297130304,0.0,0.0971164220808,0.103180972192,0.109801949042,3,0,2,0,491
bus73,BusinessInsider,2.0,0.128530392876,0.0,0.0523422558346,0.0,0.0928230053535,0.11370547155,0.120051323048,2,1,1,0,417
bus74,BusinessInsider,0.0,0.127338263051,0.0,0.0513407401567,0.0,0.0935291097052,0.116258884256,0.127304772866,5,0,1,0,457
bus75,BusinessInsider,1.0,0.114009644088,0.0,0.0495708765906,0.0,0.0929447427892,0.0898048921698,0.0959805702794,5,0,1,0,565
bus76,BusinessInsider,8.0,0.145676837245,0.0,0.0528467042802,0.0,0.101064231935,0.123246155428,0.13128846061,1,0,1,0,924
bus77,BusinessInsider,1.0,0.121506569848,0.0,0.0595318780225,0.0,0.0932482972787,0.0812878951533,0.0970786247255,1,1,1,0,139
bus78,BusinessInsider,0.0,0.1325659078,0.0,0.0525936930369,0.0,0.0941287871791,0.121890652838,0.138031216559,3,0,1,0,414
bus79,BusinessInsider,0.0,0.123513805506,0.0,0.0589857065062,0.0,0.104693887422,0.106492818591,0.125809720561,1,0,1,0,236
bus80,BusinessInsider,6.0,0.152950430892,0.0,0.0433877886925,0.0,0.109365551766,0.128744377941,0.130091249831,1,0,1,0,745
bus81,BusinessInsider,5.0,0.12690112536,0.0,0.0416021501212,0.0,0.0837255296228,0.115550716291,0.118303772618,1,0,1,0,590
bus82,BusinessInsider,5.0,0.151124875309,0.0,0.0542361087119,0.0,0.108971856036,0.109226128747,0.116464061465,4,0,1,0,214
bus83,BusinessInsider,10.0,0.126711687542,0.0,0.0434322050991,0.0,0.095232230131,0.107117446401,0.10857191639,1,1,1,0,928
buzz1,Buzzfeed,4.0,0.159890605992,0.0,0.0461807729605,0.0,0.0972152343777,0.115478169421,0.117072123653,0,0,1,0,417
buzz2,Buzzfeed,0.0,0.120718605934,0.0,0.0294817171195,0.0,0.0833568449203,0.120292177418,0.117492800884,4,0,2,0,598
buzz3,Buzzfeed,0.0,,0.0,,0.0,,,,0,0,0,0,0
buzz4,Buzzfeed,1.0,0.116000196223,0.0,0.0350537550654,0.0,0.0949159572172,0.104043479882,0.116876090316,1,0,5,0,501
buzz5,Buzzfeed,15.0,0.134429631323,0.0,0.0710086766909,0.0,0.100774970862,0.114128833678,0.134521446896,4,2,1,0,1664
buzz6,Buzzfeed,24.0,0.159760435708,0.0,0.0578376266445,0.0,0.110562854294,0.125011647473,0.135721718194,4,0,0,0,1064
buzz7,Buzzfeed,0.0,,0.0,,0.0,,,,0,0,0,0,1
buzz8,Buzzfeed,2.0,0.135510634087,0.0,0.0514129398548,0.0,0.0978079991248,0.125384239234,0.133295751347,1,0,1,0,855
buzz9,Buzzfeed,0.0,0.116331625196,0.0,0.0504563017886,0.0,0.0709514737353,0.0706036196373,0.0966053756803,3,0,1,0,371
buzz10,Buzzfeed,0.0,0.104227762603,0.0,0.0541117355925,0.0,0.087761978195,0.0717393852571,0.0824131812125,2,1,0,0,123
buzz11,Buzzfeed,3.0,0.119032824693,0.0,0.0341903755284,0.0,0.0915660530205,0.101021595553,0.110430415038,1,1,1,0,837
buzz12,Buzzfeed,0.0,0.122132619057,0.0,0.0568680980613,0.0,0.0969670564778,0.0949804182204,0.0953029149245,1,0,1,0,174
buzz13,Buzzfeed,25.0,0.11842808437,0.0,0.0443541301039,0.0,0.0928260878595,0.097768219105,0.108411267667,35,1,30,0,6803
buzz14,Buzzfeed,1.0,0.120591543446,0.0,0.0630511037484,0.0,0.0937399292592,0.0885509505075,0.0965596389535,1,0,0,0,368
buzz15,Buzzfeed,1.0,0.113897658206,0.0,0.0645568365304,0.0,0.080654025613,0.0882316984559,0.0952613648908,1,0,1,0,279
buzz16,Buzzfeed,0.0,0.111682720695,0.0,0.0546359844503,0.0,0.0814565250285,0.0810623668251,0.0787162833033,1,0,0,0,98
buzz17,Buzzfeed,1.0,0.124094860585,0.0,0.0375442750434,0.0,0.0936341678923,0.104876745436,0.111011450599,1,0,1,0,542
buzz18,Buzzfeed,4.0,0.125360251514,0.0,0.0419363756699,0.0,0.0979255803862,0.102009214211,0.113027598942,3,0,1,0,594
buzz19,Buzzfeed,1.0,0.124265523523,0.0,0.036509501896,0.0,0.0961536392054,0.0896755329742,0.101379369886,1,0,1,0,109
buzz20,Buzzfeed,0.0,0.141635755593,0.0,0.0454796353464,0.0,0.0942593978505,0.138385881428,0.149315963395,4,0,0,0,326
buzz21,Buzzfeed,2.0,0.127913175844,0.0,0.0528032837118,0.0,0.102701322816,0.0977645446021,0.101519599425,1,1,1,1,914
buzz22,Buzzfeed,1.0,0.127266543905,0.0,0.0461307893931,0.0,0.0911696368426,0.104973155451,0.126144668843,1,1,3,0,329
buzz23,Buzzfeed,8.0,0.138098283608,0.0,0.0612389137672,0.0,0.0960734520411,0.107717424898,0.116156885275,0,0,2,0,346
buzz24,Buzzfeed,1.0,0.126699297152,0.0,0.0561911109908,0.0,0.103997572164,0.0922960512011,0.103423180813,0,0,1,0,150
buzz25,Buzzfeed,1.0,0.116345264508,0.0,0.0537326396805,0.0,0.0756064311591,0.0980221570386,0.106675211096,1,0,0,0,164
buzz26,Buzzfeed,4.0,0.125308444735,0.0,0.0415890580398,0.0,0.090499598155,0.121446438207,0.130454869751,4,0,1,0,1244
buzz27,Buzzfeed,1.0,0.138282938909,0.0,0.0325256100413,0.0,0.0913809883647,0.12002012891,0.120280288376,0,0,2,0,390
buzz28,Buzzfeed,0.0,0.112720142675,0.0,0.0573062626643,0.0,0.103910061597,0.0897448558076,0.0850696692013,1,0,1,0,131
buzz29,Buzzfeed,0.0,0.106777854859,0.0,0.0660041755081,0.0,0.0994692508415,0.0608770022381,0.0802645934817,1,0,1,0,157
buzz30,Buzzfeed,0.0,0.111710125942,0.0,0.059791521213,0.0,0.0903048190247,0.10455855408,0.119732304186,0,0,1,0,137
buzz31,Buzzfeed,0.0,0.120749282746,0.0,0.0422562582971,0.0,0.0718858785491,0.0983295204285,0.0957030827943,2,0,0,0,67
buzz32,Buzzfeed,3.0,0.139402238709,0.0,0.0447745973075,0.0,0.115165909349,0.117060629475,0.119462647009,3,0,2,1,431
buzz33,Buzzfeed,0.0,0.134514562355,0.0,0.0431630679143,0.0,0.100934012484,0.131580923723,0.142021868426,5,0,4,0,650
buzz34,Buzzfeed,9.0,0.155226117748,0.0,0.0445757597739,1.0,0.103026804702,0.129187469293,0.141562861323,2,0,4,0,877
buzz35,Buzzfeed,1.0,0.12254572539,0.0,0.0455066784616,0.0,0.0940935780193,0.104956038855,0.112068103435,4,0,1,0,537
buzz36,Buzzfeed,0.0,0.109226145118,0.0,0.0346415739799,0.0,0.114821764074,0.104774284378,0.12167290601,0,0,1,0,125
buzz37,Buzzfeed,0.0,0.104087075424,0.0,0.0594444766294,0.0,0.0873662413217,0.093478019237,0.120173114868,0,0,0,0,69
buzz38,Buzzfeed,6.0,0.125437202406,0.0,0.0659878185113,0.0,0.100182669011,0.106299827753,0.120542436801,6,2,1,0,977
buzz39,Buzzfeed,3.0,0.142298962855,0.0,0.0537084015649,0.0,0.102560502035,0.113739196449,0.116237695178,4,1,1,0,328
buzz40,Buzzfeed,3.0,0.121639897372,0.0,0.0428022530038,0.0,0.0933736534966,0.110872777851,0.124067436702,2,0,1,0,316
buzz41,Buzzfeed,0.0,0.100278885235,0.0,0.0459276953515,0.0,0.0917990251962,0.0917377072401,0.0998561975529,0,0,1,0,192
buzz42,Buzzfeed,1.0,0.127401247783,0.0,0.068679429289,0.0,0.091444221943,0.115699011702,0.139480814222,0,0,0,0,122
buzz43,Buzzfeed,8.0,0.18019574656,0.0,0.0464768924273,0.0,0.10136391307,0.123842617858,0.121513045592,1,0,1,0,270
buzz44,Buzzfeed,0.0,0.137347741907,0.0,0.0455413644757,0.0,0.107614656711,0.0985807639507,0.0921968636257,0,0,0,0,26
buzz45,Buzzfeed,1.0,0.112513153498,0.0,0.0482904568375,0.0,0.0873583047046,0.0875615969415,0.106599559586,2,0,3,0,531
cbs1,CBS,5.0,0.123489290619,0.0,0.0559324935312,0.0,0.0907966971903,0.0940740529695,0.10380474804,8,5,1,0,1051
cbs2,CBS,2.0,0.12521669999,1.0,0.0551408786268,0.0,0.0957688200716,0.0941899678491,0.106102847709,4,1,2,0,1126
cbs3,CBS,8.0,0.124420167992,0.0,0.0510069078269,0.0,0.0999827489192,0.101713828755,0.109489545216,6,0,1,0,1129
cbs4,CBS,7.0,0.127076228059,0.0,0.0556293089878,0.0,0.0953484627748,0.0966044645509,0.104285445572,5,1,1,0,1079
cbs5,CBS,5.0,0.158389721574,0.0,0.0440696046927,0.0,0.113457509145,0.127122656233,0.124380719107,0,0,1,0,741
cbs6,CBS,4.0,0.126765847198,0.0,0.051676289884,0.0,0.0945334532014,0.0964397901832,0.10282162234,19,2,2,0,1319
cbs7,CBS,3.0,0.13727813131,0.0,0.0457371862766,0.0,0.0992416384735,0.125508870207,0.136439426571,4,0,2,0,877
cbs8,CBS,2.0,0.118787263158,0.0,0.0497498747306,0.0,0.095044712834,0.0995087436148,0.105503499433,6,1,2,0,984
cbs9,CBS,6.0,0.125724789334,0.0,0.0571923652883,0.0,0.0937735141156,0.0984916578829,0.105172057441,11,0,2,0,966
cbs10,CBS,1.0,0.142163972995,0.0,0.0632595171995,0.0,0.0967457708326,0.127079362664,0.151804734938,0,0,1,0,368
cbs11,CBS,12.0,0.138891730539,0.0,0.0541376640953,0.0,0.0973333706449,0.122633389925,0.131647519023,3,0,1,0,1494
cbs12,CBS,2.0,0.12844229161,0.0,0.0439846182782,0.0,0.0946695220453,0.112506581128,0.11782849046,6,1,1,0,732
cbs13,CBS,6.0,0.12267324998,0.0,0.0517865978669,0.0,0.0991670883389,0.0978088480665,0.106036851919,7,1,2,0,1935
cbs14,CBS,16.0,0.144836560047,0.0,0.0538743633046,0.0,0.0985425821472,0.111459483936,0.11630770105,2,1,1,0,1283
cbs15,CBS,3.0,0.105502604446,0.0,0.034212467669,0.0,0.0979926128211,0.0844512690886,0.101179261603,0,3,1,0,909
cbs16,CBS,3.0,0.125144316859,0.0,0.0574591883651,0.0,0.0969688432917,0.0947916874951,0.103646540219,1,0,2,0,464
cbs17,CBS,0.0,0.114205886988,0.0,0.0567046224069,0.0,0.0914652064695,0.0984928690325,0.102322104179,2,0,1,0,385
cbs18,CBS,2.0,0.12680592937,0.0,0.0509302781331,0.0,0.0921147914393,0.104258011698,0.108004419557,2,0,2,0,527
cbs19,CBS,6.0,0.133270853529,0.0,0.0533773796958,0.0,0.094772734943,0.105026228603,0.111261935244,12,1,1,0,1274
cbs20,CBS,0.0,0.12745391321,0.0,0.0518962785837,0.0,0.0939049418055,0.113513707528,0.129528592832,3,0,2,0,397
cbs21,CBS,0.0,0.111955951408,0.0,0.0584949639295,0.0,0.0918871692879,0.0791457191065,0.0873978683973,0,0,1,0,336
cbs22,CBS,6.0,0.119661022629,0.0,0.0551865214185,0.0,0.0916692437136,0.107677195148,0.126564719946,1,1,1,0,835
cbs23,CBS,2.0,0.112238427084,0.0,0.0413554694338,0.0,0.0870826161712,0.0999169330767,0.104029224758,1,0,1,0,570
cbs24,CBS,2.0,0.125711523762,0.0,0.0542662933489,0.0,0.0937356134155,0.0930522841741,0.0999619452021,1,0,1,2,536
cbs25,CBS,2.0,0.123899894584,0.0,0.0566678387574,0.0,0.0957704937,0.0966939066004,0.104441506909,7,0,1,0,438
cbs26,CBS,1.0,0.151575754135,0.0,0.0537210944877,0.0,0.0934547931009,0.132325480836,0.142989861939,2,0,0,0,373
cbs27,CBS,0.0,0.119228250831,0.0,0.0481698456689,0.0,0.0951831654919,0.110914309678,0.12925269372,0,0,0,0,372
cbs28,CBS,4.0,0.117208277546,0.0,0.0455753946411,0.0,0.103447857429,0.0943426559691,0.104383618442,5,0,3,0,1533
cbs29,CBS,5.0,0.136195766785,0.0,0.0428861467096,0.0,0.0994898266141,0.121489033773,0.128440635073,3,0,1,0,687
cbs30,CBS,7.0,0.160194676178,0.0,0.0540709099918,0.0,0.10368160827,0.135331661196,0.154399775137,1,0,1,0,402
cbs31,CBS,11.0,0.127122005136,0.0,0.0492636753124,0.0,0.0965874866152,0.103595321687,0.111735962635,2,0,2,0,1129
cbs32,CBS,3.0,0.131088879256,0.0,0.0594137694594,0.0,0.0999622345959,0.102527308921,0.119159557905,2,1,1,0,413
cbs33,CBS,1.0,0.11464113954,0.0,0.043368487535,0.0,0.0917289224435,0.0961956204759,0.103405102124,5,0,2,0,806
cbs34,CBS,1.0,0.129610929399,0.0,0.0386106509351,0.0,0.0955989830391,0.126198871206,0.124888894408,1,0,2,0,593
cbs35,CBS,0.0,0.118634461551,0.0,0.0423365451938,0.0,0.0900083677896,0.107896350449,0.115498461641,2,0,2,0,576
cbs36,CBS,10.0,0.17043735079,0.0,0.0485162486079,0.0,0.109282930461,0.143162915912,0.140356027728,0,1,1,0,530
cbs37,CBS,6.0,0.122350839467,0.0,0.0552228124401,0.0,0.0930351726541,0.10262101155,0.11636736014,6,1,2,0,1044
cbs38,CBS,3.0,0.137505360792,0.0,0.052924452153,0.0,0.0991827888026,0.126126018991,0.135752627258,3,0,1,0,457
cbs39,CBS,7.0,0.121205139595,0.0,0.0479351889547,0.0,0.101450500674,0.095012345822,0.103185295545,4,0,1,0,933
cbs40,CBS,5.0,0.130126579646,0.0,0.060896352569,0.0,0.0973106814077,0.10239224315,0.111748815258,3,0,1,0,901
cbs41,CBS,2.0,0.121982679591,0.0,0.0497932843621,0.0,0.0980536462966,0.102775090074,0.111213424954,9,0,2,0,1212
cbs42,CBS,0.0,0.127716637803,0.0,0.0501924491249,0.0,0.096515117651,0.110557463673,0.122326753018,2,0,1,0,260
cbs43,CBS,4.0,0.130892989447,0.0,0.0563486087484,0.0,0.101572661673,0.100073385834,0.110920036145,3,0,1,0,813
cbs44,CBS,1.0,0.114205763729,0.0,0.0585626444391,0.0,0.0912766807382,0.0911838636628,0.106891377931,1,0,0,0,413
cbs45,CBS,3.0,0.134819894591,0.0,0.0569153620736,0.0,0.105966796743,0.0957085088782,0.107790096332,0,0,1,1,682
cbs46,CBS,6.0,0.122121981979,0.0,0.0588578286225,0.0,0.0950234833352,0.0867474217376,0.0979510019624,2,1,2,0,1550
cbs47,CBS,6.0,0.129867835737,0.0,0.047801450644,0.0,0.0952951770218,0.106157845014,0.116733217076,3,0,1,0,1021
cbs48,CBS,4.0,0.126008744474,0.0,0.0585241633438,0.0,0.097363834012,0.0965842889793,0.10879678522,2,1,2,0,1126
cbs49,CBS,1.0,0.121573493083,0.0,0.0539968831164,0.0,0.0927620920227,0.0967025308355,0.100919981136,0,0,2,0,673
cbs50,CBS,2.0,0.119428862748,0.0,0.046110493204,0.0,0.0940810443511,0.093618076275,0.102907516772,2,0,1,0,438
